RULE,USER_ID,HIT_DATE,USER_LEVEL,USER_LEVEL_BADRATE,USER_TARGET
授信通过,ID20261125008024,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261125003889,2026-12-01,2,10.00%,1
授信通过,ID20261125004778,2026-12-01,2,10.00%,0
授信通过,ID20261125003243,2026-12-01,2,10.00%,0
授信通过,ID20261125007881,2026-12-01,2,10.00%,0
授信通过,ID20261128009650,2026-12-01,2,10.00%,0
授信通过,ID20261128003755,2026-12-01,2,10.00%,0
授信通过,ID20261128000348,2026-12-01,2,10.00%,0
授信通过,ID20261128000396,2026-12-01,2,10.00%,0
授信通过,ID20261128009075,2026-12-01,2,10.00%,0
授信通过,ID20261128004556,2026-12-01,2,10.00%,0
授信通过,ID20261128007920,2026-12-01,2,10.00%,0
授信通过,ID20261128000325,2026-12-01,2,10.00%,0
授信通过,ID20261128001914,2026-12-01,2,10.00%,0
授信通过,ID20261128000448,2026-12-01,2,10.00%,0
授信通过,ID20261128008824,2026-12-01,2,10.00%,0
授信通过,ID20261128008783,2026-12-01,2,10.00%,0
授信通过,ID20261128003607,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128004593,2026-12-01,2,10.00%,0
授信通过,ID20261128004577,2026-12-01,2,10.00%,0
授信通过,ID20261128007575,2026-12-01,2,10.00%,0
授信通过,ID20261128003452,2026-12-01,2,10.00%,0
授信通过,ID20261128000097,2026-12-01,2,10.00%,0
授信通过,ID20261128004823,2026-12-01,2,10.00%,0
授信通过,ID20261128000108,2026-12-01,2,10.00%,0
授信通过,ID20261128000224,2026-12-01,2,10.00%,0
授信通过,ID20261127000410,2026-12-01,2,10.00%,0
授信通过,ID20261127001029,2026-12-01,2,10.00%,0
授信通过,ID20261127007388,2026-12-01,2,10.00%,0
授信通过,ID20261127007409,2026-12-01,2,10.00%,0
授信通过,ID20261126009959,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261127007817,2026-12-01,2,10.00%,0
授信通过,ID20261127001026,2026-12-01,2,10.00%,0
授信通过,ID20261127001043,2026-12-01,2,10.00%,0
授信通过,ID20261127006951,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261127008052,2026-12-01,2,10.00%,1
百度欺诈分>=90,ID20261126009663,2026-12-01,2,10.00%,0
授信通过,ID20261127011366,2026-12-01,2,10.00%,0
授信通过,ID20261126009398,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127000812,2026-12-01,2,10.00%,0
授信通过,ID20261126000897,2026-12-01,2,10.00%,0
授信通过,ID20261126000935,2026-12-01,2,10.00%,0
授信通过,ID20261127006475,2026-12-01,2,10.00%,0
授信通过,ID20261126011565,2026-12-01,2,10.00%,0
授信通过,ID20261127001159,2026-12-01,2,10.00%,0
授信通过,ID20261126006928,2026-12-01,2,10.00%,0
授信通过,ID20261126000788,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261126005136,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127011215,2026-12-01,2,10.00%,0
授信通过,ID20261126006482,2026-12-01,2,10.00%,0
授信通过,ID20261127003299,2026-12-01,2,10.00%,0
授信通过,ID20261126010495,2026-12-01,2,10.00%,0
授信通过,ID20261126003829,2026-12-01,2,10.00%,0
授信通过,ID20261121010782,2026-11-01,2,10.00%,0
授信通过,ID20261116008056,2026-11-01,2,10.00%,0
授信通过,ID20261116007040,2026-11-01,2,10.00%,0
授信通过,ID20261116007062,2026-11-01,2,10.00%,0
授信通过,ID20261119002587,2026-11-01,2,10.00%,0
授信通过,ID20261116006413,2026-11-01,2,10.00%,0
百度欺诈分>=90,ID20261118002906,2026-11-01,2,10.00%,1
授信通过,ID20261120002995,2026-11-01,2,10.00%,0
授信通过,ID20261119002233,2026-11-01,2,10.00%,0
授信通过,ID20261119005074,2026-11-01,2,10.00%,0
授信通过,ID20261116002758,2026-11-01,2,10.00%,0
授信通过,ID20261116004596,2026-11-01,2,10.00%,0
授信通过,ID20261120001685,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261121001647,2026-11-01,2,10.00%,0
授信通过,ID20261119002155,2026-11-01,2,10.00%,0
授信通过,ID20261119002353,2026-11-01,2,10.00%,0
授信通过,ID20261117003412,2026-11-01,2,10.00%,0
授信通过,ID20261117003396,2026-11-01,2,10.00%,0
授信通过,ID20261117004526,2026-11-01,2,10.00%,0
授信通过,ID20261116004065,2026-11-01,2,10.00%,0
授信通过,ID20261117002932,2026-11-01,2,10.00%,0
授信通过,ID20261117002410,2026-11-01,2,10.00%,0
授信通过,ID20261117003317,2026-11-01,2,10.00%,0
授信通过,ID20261118002504,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261118003233,2026-11-01,2,10.00%,0
授信通过,ID20261115005533,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261117007770,2026-11-01,2,10.00%,0
授信通过,ID20261118006690,2026-11-01,2,10.00%,0
授信通过,ID20261118002088,2026-11-01,2,10.00%,0
授信通过,ID20261115004755,2026-11-01,2,10.00%,0
授信通过,ID20261115009435,2026-11-01,2,10.00%,0
授信通过,ID20261117006321,2026-11-01,2,10.00%,0
授信通过,ID20261122010239,2026-12-01,2,10.00%,0
授信通过,ID20261123000143,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261123002921,2026-12-01,2,10.00%,0
授信通过,ID20261123002616,2026-12-01,2,10.00%,0
授信通过,ID20261123002828,2026-12-01,2,10.00%,0
授信通过,ID20261124000764,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261124009621,2026-12-01,2,10.00%,0
授信通过,ID20261123000152,2026-12-01,2,10.00%,0
授信通过,ID20261124003944,2026-12-01,2,10.00%,0
授信通过,ID20261124008679,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261123009525,2026-12-01,2,10.00%,0
授信通过,ID20261124003773,2026-12-01,2,10.00%,0
授信通过,ID20261123010186,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261123003938,2026-12-01,2,10.00%,0
授信通过,ID20261124003157,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261122008618,2026-12-01,2,10.00%,0
授信通过,ID20261124002285,2026-12-01,2,10.00%,0
授信通过,ID20261123000056,2026-12-01,2,10.00%,0
授信通过,ID20261124000363,2026-12-01,2,10.00%,0
授信通过,ID20261121010293,2026-11-01,2,10.00%,0
授信通过,ID20261123000081,2026-12-01,2,10.00%,0
授信通过,ID20261123000254,2026-12-01,2,10.00%,0
授信通过,ID20261124004507,2026-12-01,2,10.00%,0
授信通过,ID20261124000462,2026-12-01,2,10.00%,0
授信通过,ID20261124003649,2026-12-01,2,10.00%,0
授信通过,ID20261123001314,2026-12-01,2,10.00%,0
授信通过,ID20261123003768,2026-12-01,2,10.00%,0
授信通过,ID20261123007400,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261124011649,2026-12-01,2,10.00%,0
授信通过,ID20261124001169,2026-12-01,2,10.00%,0
授信通过,ID20261123006726,2026-12-01,2,10.00%,0
授信通过,ID20261124002421,2026-12-01,2,10.00%,0
授信通过,ID20261124011315,2026-12-01,2,10.00%,0
授信通过,ID20261125004814,2026-12-01,2,10.00%,0
授信通过,ID20261125000509,2026-12-01,2,10.00%,0
授信通过,ID20261125003671,2026-12-01,2,10.00%,0
授信通过,ID20261125010621,2026-12-01,2,10.00%,0
授信通过,ID20261125004375,2026-12-01,2,10.00%,0
授信通过,ID20261125000692,2026-12-01,2,10.00%,0
授信通过,ID20261125010971,2026-12-01,2,10.00%,0
授信通过,ID20261125005320,2026-12-01,2,10.00%,0
授信通过,ID20261125003753,2026-12-01,2,10.00%,0
授信通过,ID20261125004091,2026-12-01,2,10.00%,0
授信通过,ID20261125007182,2026-12-01,2,10.00%,0
授信通过,ID20261125004331,2026-12-01,2,10.00%,0
授信通过,ID20261125005007,2026-12-01,2,10.00%,0
授信通过,ID20261125011626,2026-12-01,2,10.00%,0
授信通过,ID20261125000481,2026-12-01,2,10.00%,0
授信通过,ID20261124003521,2026-12-01,2,10.00%,0
授信通过,ID20261121009288,2026-11-01,2,10.00%,0
授信通过,ID20261125010349,2026-12-01,2,10.00%,0
授信通过,ID20261125000562,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261125004802,2026-12-01,2,10.00%,0
授信通过,ID20261125000737,2026-12-01,2,10.00%,0
授信通过,ID20261125009701,2026-12-01,2,10.00%,0
授信通过,ID20261125000830,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128007552,2026-12-01,2,10.00%,0
授信通过,ID20261125008186,2026-12-01,2,10.00%,0
授信通过,ID20261125010228,2026-12-01,2,10.00%,0
授信通过,ID20261128000127,2026-12-01,2,10.00%,0
授信通过,ID20261128000250,2026-12-01,2,10.00%,0
授信通过,ID20261128009642,2026-12-01,2,10.00%,0
授信通过,ID20261128001742,2026-12-01,2,10.00%,0
授信通过,ID20261128005481,2026-12-01,2,10.00%,0
授信通过,ID20261128004754,2026-12-01,2,10.00%,0
授信通过,ID20261128005046,2026-12-01,2,10.00%,0
授信通过,ID20261128003836,2026-12-01,2,10.00%,0
授信通过,ID20261128000273,2026-12-01,2,10.00%,0
授信通过,ID20261128009656,2026-12-01,2,10.00%,0
授信通过,ID20261128001300,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261128002741,2026-12-01,2,10.00%,0
授信通过,ID20261126006671,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127007404,2026-12-01,2,10.00%,0
授信通过,ID20261126005038,2026-12-01,2,10.00%,0
授信通过,ID20261128009438,2026-12-01,2,10.00%,0
授信通过,ID20261127006284,2026-12-01,2,10.00%,0
授信通过,ID20261127000326,2026-12-01,2,10.00%,0
授信通过,ID20261127011680,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261127003312,2026-12-01,2,10.00%,0
授信通过,ID20261126000591,2026-12-01,2,10.00%,0
授信通过,ID20261126000885,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261127004438,2026-12-01,2,10.00%,0
授信通过,ID20261127004844,2026-12-01,2,10.00%,0
授信通过,ID20261127007820,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127012232,2026-12-01,2,10.00%,0
授信通过,ID20261127000817,2026-12-01,2,10.00%,0
授信通过,ID20261126007825,2026-12-01,2,10.00%,0
授信通过,ID20261127003071,2026-12-01,2,10.00%,0
授信通过,ID20261126010554,2026-12-01,2,10.00%,0
授信通过,ID20261127005475,2026-12-01,2,10.00%,0
授信通过,ID20261127009606,2026-12-01,2,10.00%,0
授信通过,ID20261127002631,2026-12-01,2,10.00%,0
授信通过,ID20261127006092,2026-12-01,2,10.00%,0
授信通过,ID20261126011270,2026-12-01,2,10.00%,0
授信通过,ID20261127005828,2026-12-01,2,10.00%,0
授信通过,ID20261126010070,2026-12-01,2,10.00%,0
授信通过,ID20261126011931,2026-12-01,2,10.00%,0
授信通过,ID20261126001643,2026-12-01,2,10.00%,0
授信通过,ID20261126000549,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261124011036,2026-12-01,2,10.00%,0
授信通过,ID20261116004983,2026-11-01,2,10.00%,0
授信通过,ID20261116004019,2026-11-01,2,10.00%,0
授信通过,ID20261116007212,2026-11-01,2,10.00%,0
授信通过,ID20261120004420,2026-11-01,2,10.00%,0
授信通过,ID20261116002949,2026-11-01,2,10.00%,0
授信通过,ID20261120001870,2026-11-01,2,10.00%,0
授信通过,ID20261116008684,2026-11-01,2,10.00%,0
授信通过,ID20261116006845,2026-11-01,2,10.00%,0
授信通过,ID20261116006105,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261116008842,2026-11-01,2,10.00%,0
授信通过,ID20261116004221,2026-11-01,2,10.00%,0
授信通过,ID20261116003761,2026-11-01,2,10.00%,0
授信通过,ID20261116003294,2026-11-01,2,10.00%,0
授信通过,ID20261116003446,2026-11-01,2,10.00%,0
授信通过,ID20261115004396,2026-11-01,2,10.00%,0
授信通过,ID20261115003864,2026-11-01,2,10.00%,0
授信通过,ID20261120004554,2026-11-01,2,10.00%,0
授信通过,ID20261115003918,2026-11-01,2,10.00%,0
授信通过,ID20261116007601,2026-11-01,2,10.00%,0
授信通过,ID20261121001889,2026-11-01,2,10.00%,0
授信通过,ID20261116007480,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261115008064,2026-11-01,2,10.00%,0
授信通过,ID20261115006750,2026-11-01,2,10.00%,0
授信通过,ID20261117003684,2026-11-01,2,10.00%,0
授信通过,ID20261118005752,2026-11-01,2,10.00%,0
授信通过,ID20261117002968,2026-11-01,2,10.00%,0
授信通过,ID20261117002859,2026-11-01,2,10.00%,0
授信通过,ID20261117004396,2026-11-01,2,10.00%,0
授信通过,ID20261115004696,2026-11-01,2,10.00%,0
授信通过,ID20261115010018,2026-11-01,2,10.00%,0
授信通过,ID20261115005889,2026-11-01,2,10.00%,0
授信通过,ID20261115006551,2026-11-01,2,10.00%,0
授信通过,ID20261117003974,2026-11-01,2,10.00%,0
授信通过,ID20261117002886,2026-11-01,2,10.00%,0
授信通过,ID20261115010293,2026-11-01,2,10.00%,0
授信通过,ID20261117004475,2026-11-01,2,10.00%,0
授信通过,ID20261115006313,2026-11-01,2,10.00%,0
授信通过,ID20261115008341,2026-11-01,2,10.00%,0
授信通过,ID20261117006170,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261115005093,2026-11-01,2,10.00%,0
授信通过,ID20261123000101,2026-12-01,2,10.00%,0
授信通过,ID20261124011150,2026-12-01,2,10.00%,0
授信通过,ID20261123007353,2026-12-01,2,10.00%,0
授信通过,ID20261121005487,2026-11-01,2,10.00%,0
授信通过,ID20261123000460,2026-12-01,2,10.00%,0
授信通过,ID20261123005313,2026-12-01,2,10.00%,0
授信通过,ID20261122009971,2026-12-01,2,10.00%,0
授信通过,ID20261121007635,2026-11-01,2,10.00%,0
授信通过,ID20261124001943,2026-12-01,2,10.00%,0
授信通过,ID20261123008502,2026-12-01,2,10.00%,0
授信通过,ID20261121010648,2026-11-01,2,10.00%,0
授信通过,ID20261123003353,2026-12-01,2,10.00%,0
授信通过,ID20261123004428,2026-12-01,2,10.00%,0
授信通过,ID20261124004342,2026-12-01,2,10.00%,0
授信通过,ID20261123004039,2026-12-01,2,10.00%,0
授信通过,ID20261124000813,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261124001240,2026-12-01,2,10.00%,0
授信通过,ID20261122004123,2026-12-01,2,10.00%,0
授信通过,ID20261122008452,2026-12-01,2,10.00%,0
授信通过,ID20261122006614,2026-12-01,2,10.00%,0
授信通过,ID20261121007083,2026-11-01,2,10.00%,0
授信通过,ID20261123000250,2026-12-01,2,10.00%,0
授信通过,ID20261123003847,2026-12-01,2,10.00%,0
授信通过,ID20261124005927,2026-12-01,2,10.00%,0
授信通过,ID20261124005534,2026-12-01,2,10.00%,0
授信通过,ID20261122010205,2026-12-01,2,10.00%,0
授信通过,ID20261124002376,2026-12-01,2,10.00%,0
授信通过,ID20261124004170,2026-12-01,2,10.00%,0
授信通过,ID20261121002044,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261123006488,2026-12-01,2,10.00%,0
授信通过,ID20261123000089,2026-12-01,2,10.00%,0
授信通过,ID20261125009306,2026-12-01,2,10.00%,0
授信通过,ID20261125001916,2026-12-01,2,10.00%,0
授信通过,ID20261125005506,2026-12-01,2,10.00%,0
授信通过,ID20261125005200,2026-12-01,2,10.00%,0
授信通过,ID20261125002335,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261125006577,2026-12-01,2,10.00%,0
授信通过,ID20261125004367,2026-12-01,2,10.00%,0
授信通过,ID20261125008384,2026-12-01,2,10.00%,0
授信通过,ID20261125011100,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128000435,2026-12-01,2,10.00%,0
授信通过,ID20261128009004,2026-12-01,2,10.00%,0
授信通过,ID20261128009271,2026-12-01,2,10.00%,0
授信通过,ID20261128008588,2026-12-01,2,10.00%,0
授信通过,ID20261128009303,2026-12-01,2,10.00%,0
授信通过,ID20261128006036,2026-12-01,2,10.00%,0
授信通过,ID20261128000260,2026-12-01,2,10.00%,0
授信通过,ID20261128000214,2026-12-01,2,10.00%,0
授信通过,ID20261128003845,2026-12-01,2,10.00%,0
授信通过,ID20261128000350,2026-12-01,2,10.00%,0
授信通过,ID20261128000172,2026-12-01,2,10.00%,0
授信通过,ID20261128004300,2026-12-01,2,10.00%,0
授信通过,ID20261128002559,2026-12-01,2,10.00%,0
授信通过,ID20261128000469,2026-12-01,2,10.00%,0
授信通过,ID20261128004363,2026-12-01,2,10.00%,0
授信通过,ID20261128000401,2026-12-01,2,10.00%,0
授信通过,ID20261128005047,2026-12-01,2,10.00%,0
授信通过,ID20261127012215,2026-12-01,2,10.00%,0
授信通过,ID20261128007323,2026-12-01,2,10.00%,0
授信通过,ID20261128007871,2026-12-01,2,10.00%,0
授信通过,ID20261127005837,2026-12-01,2,10.00%,0
授信通过,ID20261127000276,2026-12-01,2,10.00%,0
授信通过,ID20261128000558,2026-12-01,2,10.00%,0
授信通过,ID20261126005045,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261126001013,2026-12-01,2,10.00%,0
授信通过,ID20261126005153,2026-12-01,2,10.00%,0
授信通过,ID20261127008418,2026-12-01,2,10.00%,0
授信通过,ID20261126011385,2026-12-01,2,10.00%,0
授信通过,ID20261126010553,2026-12-01,2,10.00%,0
授信通过,ID20261126006197,2026-12-01,2,10.00%,0
授信通过,ID20261126006777,2026-12-01,2,10.00%,0
授信通过,ID20261126006611,2026-12-01,2,10.00%,0
授信通过,ID20261127011610,2026-12-01,2,10.00%,0
授信通过,ID20261126005199,2026-12-01,2,10.00%,0
授信通过,ID20261127000976,2026-12-01,2,10.00%,0
授信通过,ID20261127000979,2026-12-01,2,10.00%,0
授信通过,ID20261126000995,2026-12-01,2,10.00%,0
授信通过,ID20261127005043,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127007303,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261127011790,2026-12-01,2,10.00%,0
授信通过,ID20261126010499,2026-12-01,2,10.00%,0
授信通过,ID20261126008375,2026-12-01,2,10.00%,0
授信通过,ID20261126002178,2026-12-01,2,10.00%,0
授信通过,ID20261126003184,2026-12-01,2,10.00%,0
授信通过,ID20261126006231,2026-12-01,2,10.00%,0
授信通过,ID20261127000328,2026-12-01,2,10.00%,0
授信通过,ID20261126004564,2026-12-01,2,10.00%,0
授信通过,ID20261127010154,2026-12-01,2,10.00%,0
授信通过,ID20261127010720,2026-12-01,2,10.00%,0
授信通过,ID20261127004379,2026-12-01,2,10.00%,0
授信通过,ID20261127003997,2026-12-01,2,10.00%,0
授信通过,ID20261126004618,2026-12-01,2,10.00%,0
授信通过,ID20261127003072,2026-12-01,2,10.00%,0
授信通过,ID20261120001816,2026-11-01,2,10.00%,0
授信通过,ID20261119008074,2026-11-01,2,10.00%,0
授信通过,ID20261116004195,2026-11-01,2,10.00%,0
授信通过,ID20261116003169,2026-11-01,2,10.00%,0
授信通过,ID20261119001907,2026-11-01,2,10.00%,0
授信通过,ID20261120005518,2026-11-01,2,10.00%,0
授信通过,ID20261116009207,2026-11-01,2,10.00%,0
授信通过,ID20261120007314,2026-11-01,2,10.00%,0
授信通过,ID20261118003192,2026-11-01,2,10.00%,0
授信通过,ID20261120008441,2026-11-01,2,10.00%,0
授信通过,ID20261120002772,2026-11-01,2,10.00%,0
授信通过,ID20261121001804,2026-11-01,2,10.00%,0
授信通过,ID20261116007461,2026-11-01,2,10.00%,0
授信通过,ID20261116007524,2026-11-01,2,10.00%,0
授信通过,ID20261116003532,2026-11-01,2,10.00%,0
授信通过,ID20261121010057,2026-11-01,2,10.00%,0
授信通过,ID20261116007381,2026-11-01,2,10.00%,0
授信通过,ID20261115005694,2026-11-01,2,10.00%,0
授信通过,ID20261115009431,2026-11-01,2,10.00%,0
授信通过,ID20261118008100,2026-11-01,2,10.00%,0
授信通过,ID20261117002889,2026-11-01,2,10.00%,0
授信通过,ID20261117003050,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261118003205,2026-11-01,2,10.00%,0
授信通过,ID20261118008019,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261118006604,2026-11-01,2,10.00%,0
授信通过,ID20261118008550,2026-11-01,2,10.00%,0
授信通过,ID20261115004875,2026-11-01,2,10.00%,0
授信通过,ID20261117003826,2026-11-01,2,10.00%,0
授信通过,ID20261117004258,2026-11-01,2,10.00%,0
授信通过,ID20261115004869,2026-11-01,2,10.00%,0
授信通过,ID20261117003047,2026-11-01,2,10.00%,0
授信通过,ID20261117007290,2026-11-01,2,10.00%,0
授信通过,ID20261117007699,2026-11-01,2,10.00%,0
授信通过,ID20261123003254,2026-12-01,2,10.00%,0
授信通过,ID20261123000186,2026-12-01,2,10.00%,0
授信通过,ID20261123004984,2026-12-01,2,10.00%,0
授信通过,ID20261121010019,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261122009182,2026-12-01,2,10.00%,0
授信通过,ID20261123008918,2026-12-01,2,10.00%,0
授信通过,ID20261124011434,2026-12-01,2,10.00%,0
授信通过,ID20261124002125,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261123001476,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261124007310,2026-12-01,2,10.00%,0
授信通过,ID20261123003732,2026-12-01,2,10.00%,0
授信通过,ID20261121006495,2026-11-01,2,10.00%,0
授信通过,ID20261123008837,2026-12-01,2,10.00%,0
授信通过,ID20261123004441,2026-12-01,2,10.00%,0
授信通过,ID20261124008098,2026-12-01,2,10.00%,0
授信通过,ID20261124001151,2026-12-01,2,10.00%,0
授信通过,ID20261124005157,2026-12-01,2,10.00%,0
授信通过,ID20261121010960,2026-11-01,2,10.00%,0
授信通过,ID20261122005010,2026-12-01,2,10.00%,0
授信通过,ID20261123006041,2026-12-01,2,10.00%,0
授信通过,ID20261123000210,2026-12-01,2,10.00%,0
授信通过,ID20261123000222,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261123006644,2026-12-01,2,10.00%,0
授信通过,ID20261121002848,2026-11-01,2,10.00%,0
授信通过,ID20261123003427,2026-12-01,2,10.00%,0
授信通过,ID20261123005607,2026-12-01,2,10.00%,0
授信通过,ID20261125000787,2026-12-01,2,10.00%,0
授信通过,ID20261125000937,2026-12-01,2,10.00%,0
授信通过,ID20261124010717,2026-12-01,2,10.00%,0
授信通过,ID20261124005992,2026-12-01,2,10.00%,0
授信通过,ID20261122006036,2026-12-01,2,10.00%,0
授信通过,ID20261125010214,2026-12-01,2,10.00%,0
授信通过,ID20261125002020,2026-12-01,2,10.00%,0
授信通过,ID20261125001368,2026-12-01,2,10.00%,0
授信通过,ID20261125003214,2026-12-01,2,10.00%,0
授信通过,ID20261125008124,2026-12-01,2,10.00%,0
授信通过,ID20261125004560,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261125007887,2026-12-01,2,10.00%,0
授信通过,ID20261128003566,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128004537,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128003533,2026-12-01,2,10.00%,0
授信通过,ID20261128000138,2026-12-01,2,10.00%,0
授信通过,ID20261128005189,2026-12-01,2,10.00%,0
授信通过,ID20261128000241,2026-12-01,2,10.00%,0
授信通过,ID20261128000426,2026-12-01,2,10.00%,0
授信通过,ID20261128007297,2026-12-01,2,10.00%,0
授信通过,ID20261128000412,2026-12-01,2,10.00%,0
授信通过,ID20261128008116,2026-12-01,2,10.00%,0
授信通过,ID20261128009652,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261128002817,2026-12-01,2,10.00%,0
授信通过,ID20261128000096,2026-12-01,2,10.00%,0
授信通过,ID20261128003787,2026-12-01,2,10.00%,0
授信通过,ID20261128003816,2026-12-01,2,10.00%,0
授信通过,ID20261128002489,2026-12-01,2,10.00%,0
授信通过,ID20261127004695,2026-12-01,2,10.00%,0
授信通过,ID20261126005387,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127011896,2026-12-01,2,10.00%,0
授信通过,ID20261127008295,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261126006042,2026-12-01,2,10.00%,0
授信通过,ID20261126000781,2026-12-01,2,10.00%,0
授信通过,ID20261126005550,2026-12-01,2,10.00%,0
授信通过,ID20261126000551,2026-12-01,2,10.00%,0
授信通过,ID20261126000790,2026-12-01,2,10.00%,0
授信通过,ID20261126000577,2026-12-01,2,10.00%,0
授信通过,ID20261127003558,2026-12-01,2,10.00%,0
授信通过,ID20261127007752,2026-12-01,2,10.00%,0
授信通过,ID20261126000557,2026-12-01,2,10.00%,0
授信通过,ID20261126001074,2026-12-01,2,10.00%,0
授信通过,ID20261127001788,2026-12-01,2,10.00%,0
授信通过,ID20261126004767,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261126006747,2026-12-01,2,10.00%,0
授信通过,ID20261126010748,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261126003492,2026-12-01,2,10.00%,0
授信通过,ID20261127000925,2026-12-01,2,10.00%,0
授信通过,ID20261127011758,2026-12-01,2,10.00%,0
授信通过,ID20261127000489,2026-12-01,2,10.00%,0
授信通过,ID20261127000900,2026-12-01,2,10.00%,0
授信通过,ID20261124008953,2026-12-01,2,10.00%,0
授信通过,ID20261120002888,2026-11-01,2,10.00%,0
授信通过,ID20261120002911,2026-11-01,2,10.00%,0
授信通过,ID20261120008027,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261120005043,2026-11-01,2,10.00%,0
授信通过,ID20261120005550,2026-11-01,2,10.00%,0
授信通过,ID20261120005018,2026-11-01,2,10.00%,0
授信通过,ID20261119003979,2026-11-01,2,10.00%,0
授信通过,ID20261119004632,2026-11-01,2,10.00%,0
授信通过,ID20261116004667,2026-11-01,2,10.00%,0
授信通过,ID20261116007699,2026-11-01,2,10.00%,0
授信通过,ID20261121002402,2026-11-01,2,10.00%,0
授信通过,ID20261116002503,2026-11-01,2,10.00%,0
授信通过,ID20261120003011,2026-11-01,2,10.00%,0
授信通过,ID20261120001728,2026-11-01,2,10.00%,0
授信通过,ID20261116009285,2026-11-01,2,10.00%,0
授信通过,ID20261116003073,2026-11-01,2,10.00%,0
授信通过,ID20261119007361,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261119001947,2026-11-01,2,10.00%,0
授信通过,ID20261119008000,2026-11-01,2,10.00%,0
授信通过,ID20261116003591,2026-11-01,2,10.00%,0
授信通过,ID20261116008372,2026-11-01,2,10.00%,0
授信通过,ID20261121003515,2026-11-01,2,10.00%,0
授信通过,ID20261119003459,2026-11-01,2,10.00%,0
授信通过,ID20261115005820,2026-11-01,2,10.00%,0
授信通过,ID20261115005885,2026-11-01,2,10.00%,0
授信通过,ID20261115008339,2026-11-01,2,10.00%,0
授信通过,ID20261117004255,2026-11-01,2,10.00%,0
授信通过,ID20261117003393,2026-11-01,2,10.00%,0
授信通过,ID20261117005374,2026-11-01,2,10.00%,0
授信通过,ID20261115009669,2026-11-01,2,10.00%,0
授信通过,ID20261117002348,2026-11-01,2,10.00%,0
授信通过,ID20261118003063,2026-11-01,2,10.00%,0
授信通过,ID20261117003917,2026-11-01,2,10.00%,0
授信通过,ID20261118002725,2026-11-01,2,10.00%,0
授信通过,ID20261118003520,2026-11-01,2,10.00%,0
百度欺诈分>=90,ID20261118003275,2026-11-01,2,10.00%,0
授信通过,ID20261118006609,2026-11-01,2,10.00%,0
授信通过,ID20261117005782,2026-11-01,2,10.00%,0
授信通过,ID20261117002861,2026-11-01,2,10.00%,0
